transaction_id,tanggal,kode_barang,nama_produk,kategori,supplier,qty,harga_jual,hpp,total,profit,expense,payment_method,status,tahun,bulan,hari
139,2026-03-09 00:00:51.014585,G2677,GAYUNG AIR JUMO TEBAL,BISKUIT,MULTI GLOBAL TR,1,11000,7540.0,11000,3460.0,7540.0,Tunai,Proses,2026,3,9
140,2026-05-31 00:00:51.018066,S2252,SPALDING DPS 175ML,PARFUM,"TANESIA, PT",7,20600,19583.33,144200,7116.689999999988,137083.31,Tunai,Selesai,2026,5,31
141,2026-01-17 00:00:51.021659,C0610,CASABLANCA POMADE 100GR BLACK,MINYAK RAMBUT,INDOMEDIKA MULI,7,6500,6000.0,45500,3500.0,42000.0,Tunai,Selesai,2026,1,17
142,2026-01-06 00:00:51.024750,P4243,PONDS WHITE BEAUTY DETOX SW 20ML,KOSMETIK,PRINTIS PRIBADI,8,13200,12500.0,105600,5600.0,100000.0,Tunai,Selesai,2026,1,6
143,2025-06-10 00:00:51.028055,R1417,RELAXA 140G OASIS MINT,PERMEN,PT ANUGRAH PERK,7,4000,3636.37,28000,2545.4100000000008,25454.59,QRIS,Selesai,2025,6,10
144,2025-06-28 00:00:51.031118,S0459,S/K P.LANTAI 400ML REF HIJAU,DETERGEN,CITRA UTAMA DIS,9,4100,3816.0,36900,2556.0,34344.0,Tunai,Proses,2025,6,28
145,2026-03-14 00:00:51.034746,F0946,FATIGON VIRO 5S,OBATAN,"BINTANG LIMA, P",8,3300,2916.67,26400,3066.6399999999994,23333.36,Tunai,Selesai,2026,3,14
146,2026-01-01 00:00:51.038697,P0967,POKKA 240ML CARROT JUICE,MINUMAN,STAR MARA,4,5500,5146.66,22000,1413.3600000000006,20586.64,Transfer,Selesai,2026,1,1
147,2026-05-03 00:00:51.041891,A2752,ALFREDO ALMOND 105G,SUSU,"INDOSINMA JAYA,",4,20500,19500.0,82000,4000.0,78000.0,Tunai,Selesai,2026,5,3
148,2025-08-28 00:00:51.045184,S2949,SUSTAGEN KID 350G COKLAT,SUSU,ENSEVAL PUTERA,10,45500,45000.0,455000,5000.0,450000.0,Transfer,Selesai,2025,8,28
149,2025-12-23 00:00:51.048366,S7487,SGM EKSPLOR 3 1000GR MADU,SUSU,PT.TIGARAKSA SA,1,62200,65578.0,62200,-3378.0,65578.0,QRIS,Selesai,2025,12,23
150,2026-05-07 00:00:51.051977,M4291,MARU SUN VERMICILI SOUN 250G,SUSU,"INDOSINMA JAYA,",1,4400,4037.5,4400,362.5,4037.5,Tunai,Selesai,2026,5,7
151,2025-09-30 00:00:51.055358,K3105,KICAP MANIS 620ML cap pohon pinang,KECAP & SAUCE,STARTMARA PRATA,10,5700,2729.17,57000,29708.3,27291.7,Transfer,Selesai,2025,9,30
152,2025-09-03 00:00:51.058648,L2377,LONDON COCOA PUFF 280G,PEMBALUT WANITA,"HANSEL DNP, PT",9,5100,4700.0,45900,3600.0,42300.0,Tunai,Proses,2025,9,3
153,2026-05-03 00:00:51.061664,D1851,DELFI TOP WHITE CHOCOLATE 13G BOX,SNACK,"SUMBER SARI,CV",3,11800,11242.0,35400,1674.0,33726.0,Tunai,Selesai,2026,5,3
154,2026-04-21 00:00:51.064887,S7293,SILANG CRAC 266G NO SUGAR,MINUMAN,"INDOSINMA JAYA,",9,12500,11875.0,112500,5625.0,106875.0,Tunai,Selesai,2026,4,21
155,2026-04-27 00:00:51.068549,B4360,BUKU ENTENG 58L,STATIONERY,BATAM PEPER CV,3,2500,1650.0,7500,2550.0,4950.0,Tunai,Selesai,2026,4,27
156,2026-04-28 00:00:51.072400,M1218,MIO MIO COKLAT PASTA 6X9GR,COKELAT,PT ANUGRAH PERK,10,1200,966.67,12000,2333.3,9666.699999999999,Tunai,Selesai,2026,4,28
157,2025-11-07 00:00:51.075640,M3050,MASTER KIDS SHP 75ML BATMAN,SABUN & SAMPHOO,PT ANUGRAH PERK,4,3800,3400.0,15200,1600.0,13600.0,Tunai,Proses,2025,11,7
158,2025-08-14 00:00:51.078968,P4396,PEPSODENT SIKAT GIGI SM MEDIUM,PASTA & S-GIGI,PRIMA RINTIS SE,2,2900,2400.0,5800,1000.0,4800.0,Tunai,Selesai,2025,8,14
159,2025-08-09 00:00:51.082187,M4318,MILNA DAGING KCNG PLONG 120G,TEH & KOPI,"BINTANG LIMA, P",4,12400,11750.0,49600,2600.0,47000.0,Transfer,Selesai,2025,8,9
160,2026-05-12 00:00:51.085490,G2720,GILL BLUE 3 DISPOSABLE 2S,BISKUIT,"SUMBER SARI,CV",10,14900,14250.0,149000,6500.0,142500.0,Transfer,Proses,2026,5,12
161,2026-04-21 00:00:51.089137,N0505,NICE 537 F.KILOAN 900G,TISSUE,"HANSEL DNP, PT",10,23600,22382.25,236000,12177.5,223822.5,Tunai,Selesai,2026,4,21
162,2025-06-30 00:00:51.092564,D1363,DELFI TOP EX LARGE 48G STRAW,COKELAT,"SUMBER SARI,CV",7,2200,2013.0,15400,1309.0,14091.0,Tunai,Selesai,2025,6,30
163,2025-08-16 00:00:51.096000,T2484,TOTAL PELANGI 6SX30G,DETERGEN,"INDOSINMA JAYA,",10,2500,2364.42,25000,1355.7999999999993,23644.2,Transfer,Selesai,2025,8,16
164,2025-12-22 00:00:51.099532,S7318,SAMBAL ABC  ASLI 1000G REFF,MINUMAN,SERAYA MAKMUR P,9,15700,14933.33,141300,6900.030000000001,134399.97,QRIS,Proses,2025,12,22
165,2026-02-17 00:00:51.103462,L2377,LONDON COCOA PUFF 280G,PEMBALUT WANITA,"HANSEL DNP, PT",5,5100,4700.0,25500,2000.0,23500.0,Tunai,Selesai,2026,2,17
166,2026-01-30 00:00:51.107172,B2734,BUKRIM SBN CR BK 400 G,DETERGEN,INDOMARCO,6,800,683.75,4800,697.5,4102.5,Tunai,Selesai,2026,1,30
167,2025-11-11 00:00:51.110569,D0126,DANCOW 800G COKLAT BOX,SUSU,MEGA MALL BTM C,5,51300,50600.0,256500,3500.0,253000.0,Tunai,Proses,2025,11,11
168,2025-06-23 00:00:51.113959,M2509,M-150 M.ENERGI 250ML KALENG,MINUMAN,SERAYA MAKMUR P,3,4500,4208.0,13500,876.0,12624.0,QRIS,Selesai,2025,6,23
169,2025-10-10 00:00:51.117869,F0376,FONNUT COKLAT 30G CASHEW,COKELAT,"SUMBER SARI,CV",5,2000,1705.0,10000,1475.0,8525.0,Tunai,Selesai,2025,10,10
170,2026-04-25 00:00:51.122063,T2398,TOPI ULTAH KOBOI,DETERGEN,GAJAH MADA,6,5000,4000.0,30000,6000.0,24000.0,Tunai,Selesai,2026,4,25
171,2025-10-10 00:00:51.127419,C2074,CASABLANCA ROLL ON 50ML HTM,PARFUM,"INDOSINMA JAYA,",1,10200,9545.0,10200,655.0,9545.0,Tunai,Selesai,2025,10,10
172,2025-08-17 00:00:51.132744,S7135,SIMBA POPPIES CKLT 100G,TANDAS,NATURAL ALTOVIR,10,9200,8745.0,92000,4550.0,87450.0,Transfer,Selesai,2025,8,17
173,2026-04-25 00:00:51.136669,M1473,MORIN JEM 330GR PINEAPPLE,SLAI/JAM,SERAYA MAKMUR P,2,16400,15600.0,32800,1600.0,31200.0,Tunai,Selesai,2026,4,25
174,2026-02-12 00:00:51.140444,G2663,GERY O DONUT CHOCOMILK 24S,SNACK,SNS.PT,9,10300,9800.0,92700,4500.0,88200.0,Transfer,Selesai,2026,2,12
175,2026-01-17 00:00:51.144749,K3096,KIT KAT 4F 24PC@35G,COKELAT,PD BINTANG BARU,9,107500,102124.58,967500,48378.779999999984,919121.22,QRIS,Selesai,2026,1,17
176,2025-12-05 00:00:51.149150,M4513,MITU MILK BATH REFF 400ML,TISSUE,NATURAL ALTOVIR,3,14400,13734.0,43200,1998.0,41202.0,Tunai,Selesai,2025,12,5
177,2026-01-27 00:00:51.153310,D1923,DEE DEE TP ORANGE 50GR,PASTA & S-GIGI,PT MULTIBOGA  A,2,4000,3275.0,8000,1450.0,6550.0,Tunai,Selesai,2026,1,27
178,2026-01-07 00:00:51.156594,I0927,IDF BUMBU RACIK NASI GRG,BUMBU,INDOMARCO,6,1300,1181.79,7800,709.2600000000002,7090.74,Tunai,Selesai,2026,1,7
179,2025-10-20 00:00:51.159936,L0079,LAGIE BLACK SWAN 70G CASHEW,COKELAT,"SUMBER SARI,CV",3,3300,3000.0,9900,900.0,9000.0,Tunai,Selesai,2025,10,20
180,2025-06-06 00:00:51.162914,M4420,MARNING KU PDS MNS 80G,BUMBU,"BINTANG LIMA, P",9,3800,3425.0,34200,3375.0,30825.0,Tunai,Proses,2025,6,6
181,2025-07-23 00:00:51.166792,A0169,ABC MACKEREL 155G TOMAT,MAKANAN KALENG,SERAYA MAKMUR P,5,6600,6273.0,33000,1635.0,31365.0,Tunai,Selesai,2025,7,23
182,2026-05-28 00:00:51.170957,C4212,CHUI HIANG CHEESE BALL 150G,KOSMETIK,CV.JAYA RAYA,9,8300,7600.0,74700,6300.0,68400.0,Tunai,Selesai,2026,5,28
183,2025-12-30 00:00:51.174419,P2701,PC ROLL-ON 50ML FRESH&DRY,KOSMETIK,SANDI JAYA,9,6100,5750.0,54900,3150.0,51750.0,Tunai,Selesai,2025,12,30
184,2026-03-25 00:00:51.178676,A2466,APO(1088) BUBBLES CHOC 1S,BISKUIT,"INDOSINMA JAYA,",2,1500,1208.33,3000,583.3400000000001,2416.66,QRIS,Selesai,2026,3,25
185,2026-04-03 00:00:51.182621,G1209,GATSBY STY WAX 25G LIGHT&NAT,MINYAK RAMBUT,SANDI JAYA,5,5200,4833.33,26000,1833.3500000000004,24166.65,Tunai,Selesai,2026,4,3
186,2025-08-22 00:00:51.186061,O0648,ORAL B RINSE ALCOHOL 350ML,PASTA & S-GIGI,"SUMBER SARI,CV",2,19200,18250.0,38400,1900.0,36500.0,Tunai,Selesai,2025,8,22
187,2026-01-13 00:00:51.189456,M2427,MIGELAS 32G KARI AYAM,MIE,COLAMAS INDAH S,3,1000,820.83,3000,537.5099999999999,2462.4900000000002,QRIS,Selesai,2026,1,13
188,2025-07-27 00:00:51.192716,K3344,KODOMO SHAMPO 45ML,SUSU,PT CITRA UTAMA,5,1800,1566.0,9000,1170.0,7830.0,QRIS,Selesai,2025,7,27
189,2025-12-08 00:00:51.196117,B0478,BAYGON COIL 5S SUPER STD,TANDAS,PRIMA RINTIS SE,4,2200,1914.96,8800,1140.1599999999999,7659.84,QRIS,Proses,2025,12,8
190,2025-06-15 00:00:51.200795,K0920,KOYO CABE 1PACK,OBATAN,"BINTANG LIMA, P",4,7000,6450.0,28000,2200.0,25800.0,Tunai,Selesai,2025,6,15
191,2025-09-16 00:00:51.204547,P3636,PAMPERS NEW BABY ECO NB-36,PAMPERS,"SUMBER SARI,CV",5,63400,61475.0,317000,9625.0,307375.0,Transfer,Selesai,2025,9,16
192,2026-01-24 00:00:51.208240,P0523,PEDIASURE COMPL 400G VNL,SUSU,PT.YAFINDO  MIT,8,108200,107061.0,865600,9112.0,856488.0,Tunai,Selesai,2026,1,24
193,2026-04-15 00:00:51.211600,L2528,LRN WHIT GATHERS 40 CM 8,PEMBALUT WANITA,LESTARI MANDIRI,1,13400,12750.0,13400,650.0,12750.0,Tunai,Selesai,2026,4,15
194,2026-01-11 00:00:51.214967,M4466,MIX MAX VODKA 275ML EXCOTIC BLUE,BEER,LIM SIANG HUAT,7,12900,11666.66,90300,8633.380000000001,81666.62,Tunai,Proses,2026,1,11
195,2026-05-31 00:00:51.219088,M0553,MARINA HBL NAT 200ML GINSENG,KOSMETIK,"BINTANG LIMA, P",1,5500,4955.0,5500,545.0,4955.0,Transfer,Selesai,2026,5,31
196,2026-03-27 00:00:51.222909,V0951,VIKTORIA STARLITE 120ML,KOSMETIK,PT.SUKSES JAYA,6,15600,14223.0,93600,8262.0,85338.0,Tunai,Proses,2026,3,27
197,2026-03-11 00:00:51.226459,M4105,MINUMAN PESTA 1.25L  COLA,MINUMAN,"INDOSINMA JAYA,",5,5500,4750.0,27500,3750.0,23750.0,Tunai,Selesai,2026,3,11
198,2025-08-23 00:00:51.230057,M3619,MORISCA L.LEGIT 365GR NANGKA,MAKANAN,"BINTANG LIMA, P",8,13900,13200.0,111200,5600.0,105600.0,QRIS,Selesai,2025,8,23
199,2025-08-18 00:00:51.233431,S7459,SWEETY PANTS XXL6,MINUMAN,"HANSEL DNP, PT",7,15500,14687.0,108500,5691.0,102809.0,Transfer,Selesai,2025,8,18
200,2026-04-05 00:00:51.237837,O0685,OOPS FUGU MARINARA 14G,PERMEN,ARTA BOGA CEMER,1,1000,840.0,1000,160.0,840.0,Transfer,Selesai,2026,4,5
201,2025-06-13 00:00:51.241394,M4244,MILI CREAM CORN 425G,SUSU,AKP[ANUGRAH KAR,2,5900,0.77,11800,11798.46,1.54,Transfer,Selesai,2025,6,13
202,2025-08-26 00:00:51.244767,A0638,ANLENE GOLD 900G LAW FAT,SUSU,STAR MARA,3,101700,100600.0,305100,3300.0,301800.0,QRIS,Selesai,2025,8,26
203,2025-11-24 00:00:51.248567,C3947,CONFIDENCE A.DIAPER L10S,TEH & KOPI,"HANSEL DNP, PT",1,44400,42375.0,44400,2025.0,42375.0,Tunai,Selesai,2025,11,24
204,2025-08-23 00:00:51.252294,B0701,BENDERA 400G INS MANIS,SUSU,"HANSEL DNP, PT",10,23800,23431.83,238000,3681.6999999999825,234318.30000000002,Tunai,Selesai,2025,8,23
205,2025-10-24 00:00:51.256200,S6608,SATELIT SO WELL 12BKS,MANISAN,INDOMARCO,3,15500,14772.0,46500,2184.0,44316.0,Transfer,Selesai,2025,10,24
206,2026-05-11 00:00:51.259727,S6902,SOS PL 800 REF MAGIC,DETERGEN,"TEMPO, PT",3,6200,5773.0,18600,1281.0,17319.0,Transfer,Selesai,2026,5,11
207,2025-11-27 00:00:51.263037,N1806,NESCAFE WHITE&CREAMY 25S+5S,SUSU,PD BINTANG BARU,5,26700,25370.0,133500,6650.0,126850.0,Tunai,Selesai,2025,11,27
208,2025-11-30 00:00:51.266369,T2459,TEH MAHKOTA DEWA 130G(SN),KOSMETIK,a,1,25000,22000.0,25000,3000.0,22000.0,Tunai,Selesai,2025,11,30
209,2025-06-17 00:00:51.269601,D2110,DUREX PERFORMA,SNACK,"DOS NI ROHA, PT",4,15000,11281.0,60000,14876.0,45124.0,Transfer,Selesai,2025,6,17
210,2025-06-25 00:00:51.272462,J0027,JA REVITALIZ CR 250G TO CRB,SABUN & SAMPHOO,"TANESIA, PT",4,20200,19166.66,80800,4133.360000000001,76666.64,Tunai,Selesai,2025,6,25
211,2025-12-02 00:00:51.275243,K3461,KUSUMA 300 ML  APPLE PEACH,SUSU,SKS,2,2700,2125.0,5400,1150.0,4250.0,Tunai,Proses,2025,12,2
212,2025-11-05 00:00:51.278056,V0464,VIVELLE B.MIST 75ML SPLENDIDER,PARFUM,JAYA PUTRA SAWA,9,6700,6050.0,60300,5850.0,54450.0,Tunai,Proses,2025,11,5
213,2026-03-14 00:00:51.280914,K0267,KG MALKIST CRAC 137G,BISKUIT,PT.SUMBER SARI,10,4200,3800.0,42000,4000.0,38000.0,Tunai,Selesai,2026,3,14
214,2026-03-10 00:00:51.283780,W0885,WILSON H.SOAP 400ML ORANGE,SABUN & SAMPHOO,SERAYA MAKMUR P,4,11600,11000.0,46400,2400.0,44000.0,Tunai,Selesai,2026,3,10
215,2025-11-02 00:00:51.286936,N1754,NARAYA MURUKU IKAN 320GX20S,BISKUIT,"INDOSINMA JAYA,",3,14300,13571.4,42900,2185.800000000001,40714.2,Tunai,Selesai,2025,11,2
216,2026-03-02 00:00:51.289817,N1648,NUTRI SARI JELLY FRUITS&VG,MINUMAN,NATURAL ALTOVIR,1,3600,3300.0,3600,300.0,3300.0,Tunai,Selesai,2026,3,2
217,2025-11-03 00:00:51.292600,W0903,WALLS BUAVITA MANGA,STATIONERY,BENTORO ADISAND,6,6500,5000.0,39000,9000.0,30000.0,Transfer,Selesai,2025,11,3
218,2026-01-16 00:00:51.295390,T0150,TANGO WAFER 32G COKLAT,BISKUIT,PT ANUGRAH PERK,4,1000,825.0,4000,700.0,3300.0,Tunai,Proses,2026,1,16
219,2025-06-07 00:00:51.299709,T2471,T.A TABLET EXTRA HANGAT 1 BOX 12SX6,TEH & KOPI,LESTARI MANDIRI,3,13700,13000.0,41100,2100.0,39000.0,Transfer,Selesai,2025,6,7
220,2025-11-18 00:00:51.303292,D1507,DAHFA SNEK IKAN 12GR,SNACK,"MAKP, PT",2,2500,0.29,5000,4999.42,0.58,Transfer,Selesai,2025,11,18
221,2025-10-04 00:00:51.307578,M1730,M.RATU PEELING 15G MUNDSARI,KOSMETIK,"BINTANG LIMA, P",1,7700,7300.0,7700,400.0,7300.0,Transfer,Selesai,2025,10,4
222,2026-02-19 00:00:51.310626,B4307,B-354 BARUS FRUITY APPLE,SABUN & SAMPHOO,CV. KIAT SEJAHT,4,5800,5292.0,23200,2032.0,21168.0,QRIS,Selesai,2026,2,19
223,2025-12-04 00:00:51.314152,C4057,CAMAY CLASSIC 90G,SABUN & SAMPHOO,"SUMBER SARI,CV",8,2500,2250.0,20000,2000.0,18000.0,Tunai,Selesai,2025,12,4
224,2026-02-05 00:00:51.317324,K2032,KRAFT SINGLES 250 G,MAKANAN PAGI,PT SELATINDO BA,5,19000,18000.0,95000,5000.0,90000.0,Transfer,Selesai,2026,2,5
225,2026-05-20 00:00:51.320219,G1814,GOOD BABY DIAPERS M-6,PAMPERS,JAYA PUTRA SAWA,4,9300,9000.0,37200,1200.0,36000.0,Tunai,Selesai,2026,5,20
226,2025-11-09 00:00:51.323159,S1259,SHE TALCUM PWD 40GR SWEET,KOSMETIK,"SUMBER SARI,CV",4,3700,3285.0,14800,1660.0,13140.0,Tunai,Selesai,2025,11,9
227,2026-01-10 00:00:51.325919,I0379,INDOMILK BIO KID 4-6 400GR INST,SUSU,INDOMARCO,6,23600,23107.91,141600,2952.540000000001,138647.46,Transfer,Selesai,2026,1,10
228,2026-01-10 00:00:51.328698,W0873,WAFER TANGO CRUNCHOX 20SX11.8G,ELEKTRONIK,ARTA BOGA CEMER,2,9000,8600.0,18000,800.0,17200.0,QRIS,Proses,2026,1,10
229,2025-07-08 00:00:51.331348,S1609,SLEEK SABUN STRAWB REF 500ML,DETERGEN,AKP[ANUGRAH KAR,6,7900,7325.0,47400,3450.0,43950.0,Tunai,Selesai,2025,7,8
230,2025-11-09 00:00:51.334009,W0625,WAX CRAYON F/C 12W,STATIONERY,GAJAH MADA,9,7500,6500.0,67500,9000.0,58500.0,Transfer,Selesai,2025,11,9
231,2025-12-14 00:00:51.337031,T0422,TIM TAM 100G CHOCO VANILLA,BISKUIT,STARTMARA PRATA,9,8000,7467.0,72000,4797.0,67203.0,Transfer,Selesai,2025,12,14
232,2026-04-03 00:00:51.339764,A0715,APO(1027A) CHOCOLATE BALL,BISKUIT,"INDOSINMA JAYA,",1,25400,2.85,25400,25397.15,2.85,QRIS,Selesai,2026,4,3
233,2026-03-02 00:00:51.342418,N0813,NUTRILON 2 400G BOX,SUSU,PT SELATINDO BA,5,70500,70778.0,352500,-1390.0,353890.0,Transfer,Proses,2026,3,2
234,2026-01-17 00:00:51.345041,A0356,AIM BISC 300G SQUARE PUFF,BISKUIT,CV. KIAT SEJAHT,10,5400,4900.0,54000,5000.0,49000.0,Tunai,Selesai,2026,1,17
235,2026-04-07 00:00:51.347926,L2346,L ULTRA SLIM WING 9S,TEH & KOPI,LESTARI MANDIRI,1,5000,4550.0,5000,450.0,4550.0,Tunai,Selesai,2026,4,7
236,2025-10-22 00:00:51.350621,L2298,LIPSTICK 126,KOSMETIK,PT. SUKSES JAYA,10,15000,11750.0,150000,32500.0,117500.0,Transfer,Selesai,2025,10,22
237,2025-12-23 00:00:51.353540,M4361,MAKARONIKU 400G,SNACK,PT.YAFINDO  MIT,6,14700,14000.0,88200,4200.0,84000.0,Tunai,Selesai,2025,12,23
238,2025-07-26 00:00:51.356319,K3236,KOBE TEMPE GORENG 40G,MINUMAN,"BINTANG LIMA, P",7,1300,1080.0,9100,1540.0,7560.0,Tunai,Proses,2025,7,26
239,2026-04-03 00:00:51.359015,S1237,SHE S.COLOGNE 75ML BLUETTE,PARFUM,"SUMBER SARI,CV",9,5700,5310.0,51300,3510.0,47790.0,Tunai,Selesai,2026,4,3
240,2025-08-10 00:00:51.361656,R0670,ROMA BETTER SAND 5S VANILA,BISKUIT,COLAMAS INDAH S,7,600,500.0,4200,700.0,3500.0,Tunai,Selesai,2025,8,10
241,2026-01-22 00:00:51.364722,C4086,CELENGAN KALENG 600.,TEPUNG,PT.S-TRA PLASTI,4,22500,17500.0,90000,20000.0,70000.0,Tunai,Selesai,2026,1,22
242,2025-06-04 00:00:51.367520,P4788,PANTENE COND NOURISHED 80ML,SABUN & SAMPHOO,"SUMBER SARI,CV",1,7600,7175.0,7600,425.0,7175.0,Tunai,Selesai,2025,6,4
243,2026-06-01 00:00:51.370402,K2781,KOTEX S&S 20S OVERNIGHT,PEMBALUT WANITA,PT.TIGARAKSA SA,7,15200,14386.0,106400,5698.0,100702.0,Tunai,Selesai,2026,6,1
244,2025-08-30 00:00:51.373538,C1392,PAKU PAYUNG,STATIONERY,BERKAT STATIONE,9,1000,600.0,9000,3600.0,5400.0,Transfer,Selesai,2025,8,30
245,2025-11-27 00:00:51.376199,M4679,MUNCHYS CRACKERS SANDWICH BUTTER 31,BISKUIT,SRIJAYA RAYA PE,4,13800,13000.0,55200,3200.0,52000.0,QRIS,Selesai,2025,11,27
246,2026-04-27 00:00:51.378921,K3397,KINO CANDY 125G LEMON MINT,BISKUIT,AKP[ANUGRAH KAR,7,4300,3875.0,30100,2975.0,27125.0,Transfer,Selesai,2026,4,27
247,2025-07-17 00:00:51.382072,C4113,CARING FW DAC RF 05,DETERGEN,"SUMBER SARI,CV",6,14800,13454.0,88800,8076.0,80724.0,Tunai,Selesai,2025,7,17
248,2025-06-27 00:00:51.386378,A2773,ABC SAMBAL EXTRA PEDAS 380G,TEH & KOPI,"BINTANG LIMA, P",6,8600,8106.0,51600,2964.0,48636.0,Tunai,Proses,2025,6,27
249,2025-12-30 00:00:51.389716,N1297,NU JUICE ORANGE EC 500ML,MINUMAN,SERAYA MAKMUR P,2,4800,4375.0,9600,850.0,8750.0,Tunai,Selesai,2025,12,30
250,2025-12-25 00:00:51.392751,S7236,SUSU CURCUMA PLUS CKLT 750G,OBATAN,GOLDEN MITRA AN,9,66700,66000.0,600300,6300.0,594000.0,QRIS,Selesai,2025,12,25
251,2025-12-16 00:00:51.395491,H1304,HORI CLASSIC 5W,MAKANAN BAYI,PT SELATINDO BA,7,20200,19100.0,141400,7700.0,133700.0,Tunai,Selesai,2025,12,16
252,2025-06-10 00:00:51.398398,S6842,SHINZUI SKIN LIGHTENING B.SCRUB 12,MINUMAN,COLAMAS INDAH S,7,6600,6155.0,46200,3115.0,43085.0,Tunai,Selesai,2025,6,10
253,2025-08-22 00:00:51.401043,A0589,ANDEC BONEETO UHT 200ML VANILA,MINUMAN,STAR MARA,5,3900,3625.0,19500,1375.0,18125.0,Tunai,Selesai,2025,8,22
254,2026-02-23 00:00:51.403858,F0974,FOXS 162G KLG EXOTIC MINT,PERMEN,PD BINTANG BARU,3,12500,11857.0,37500,1929.0,35571.0,QRIS,Selesai,2026,2,23
255,2025-06-26 00:00:51.406932,T0540,NICE 526 SOFT PACK 250S,TISSUE,PT. SUKSES JAYA,7,9200,8587.25,64400,4289.25,60110.75,Tunai,Selesai,2025,6,26
256,2025-06-20 00:00:51.409671,H0748,HEMART M.G 2LT POUCH,MINYAK GORENG,CAHAYA SENTOSA,7,22900,22166.66,160300,5133.380000000001,155166.62,Tunai,Selesai,2025,6,20
257,2025-07-21 00:00:51.412098,T2415,TOPNUT 18G24,SABUN & SAMPHOO,"SUMBER SARI,CV",3,22000,21384.0,66000,1848.0,64152.0,Tunai,Selesai,2025,7,21
258,2025-12-29 00:00:51.414554,H1267,HEAD&SHOULDERS 80ML,SABUN & SAMPHOO,"SUMBER SARI,CV",10,7700,7150.0,77000,5500.0,71500.0,Tunai,Selesai,2025,12,29
259,2025-08-25 00:00:51.418031,S6640,SUNSILK BLACK SHINE 12BKS@5ML,SABUN & SAMPHOO,PRINTIS PRIBADI,7,4600,4029.0,32200,3997.0,28203.0,Tunai,Selesai,2025,8,25
260,2025-12-28 00:00:51.421693,W0841,WAF-PANG WAFER STRAW 20G,MINUMAN,SRIJAYA RAYA PE,1,4800,4500.0,4800,300.0,4500.0,Transfer,Selesai,2025,12,28
261,2026-02-14 00:00:51.424405,S3894,SOZZIS SOSIS AYAM 3SX30GR,MAKANAN,COLAMAS INDAH S,5,4500,4100.0,22500,2000.0,20500.0,Tunai,Proses,2026,2,14
262,2025-08-09 00:00:51.427086,T2538,T/S HI LO TEEN 250GR YOGHURT BANANA,DIET FOOD,NATURAL ALTOVIR,7,28900,28600.0,202300,2100.0,200200.0,Tunai,Proses,2025,8,9
263,2025-07-01 00:00:51.430607,N1721,NUTRIJELL TEH HIJAU 15G,KOSMETIK,WELLYSON ARTA,10,3800,3333.33,38000,4666.700000000001,33333.3,Tunai,Selesai,2025,7,1
264,2025-10-06 00:00:51.433074,M4434,MR.GOLDEN COFEE CELUP 2IN1 5S,BISKUIT,"INDOSINMA JAYA,",6,5100,4702.0,30600,2388.0,28212.0,QRIS,Selesai,2025,10,6
265,2025-10-18 00:00:51.435808,V1043,VASELINE COCOA GLOW 100ML,KOSMETIK,PRINTIS PRIBADI,8,12200,11600.0,97600,4800.0,92800.0,QRIS,Selesai,2025,10,18
266,2025-09-13 00:00:51.438354,S7043,SWEETY FIT PANTS M1S,PRODUCT BAYI,"HANSEL DNP, PT",4,40200,38760.0,160800,5760.0,155040.0,Transfer,Selesai,2025,9,13
267,2026-03-07 00:00:51.440805,K2632,KODOMO B.OIL 100ML,PRODUCT BAYI,PT CITRA UTAMA,8,10800,10260.0,86400,4320.0,82080.0,Tunai,Selesai,2026,3,7
268,2026-01-07 00:00:51.443248,N1682,NISSIN NEWDLES AYAM BMB 75G,SNACK,CV.WAHANA TIRTA,2,4400,4083.33,8800,633.3400000000001,8166.66,Transfer,Selesai,2026,1,7
269,2025-06-27 00:00:51.446348,O0443,OOPS BISC 35G ROAST BEEF (RB),SNACK,ARTA BOGA CEMER,9,1000,840.0,9000,1440.0,7560.0,QRIS,Proses,2025,6,27
270,2025-12-12 00:00:51.448874,O0660,OVALTINE CAIR 125ML,MAKANAN KALENG,"HANSEL DNP, PT",10,2200,1900.0,22000,3000.0,19000.0,Transfer,Selesai,2025,12,12
271,2026-02-01 00:00:51.451293,N1618,NN DONATZ STRAW 8X12G,BISKUIT,STARTMARA PRATA,2,5600,5072.0,11200,1056.0,10144.0,Transfer,Selesai,2026,2,1
272,2026-02-06 00:00:51.454010,M1030,MILI MACKEREL 425G,MAKANAN KALENG,SKS,5,22000,2.22,110000,109988.9,11.100000000000001,Transfer,Selesai,2026,2,6
273,2026-03-18 00:00:51.456818,P2723,PEPSODENT M.WASH 300ML MINT,PASTA & S-GIGI,PRINTIS PRIBADI,4,16800,16000.0,67200,3200.0,64000.0,Transfer,Selesai,2026,3,18
274,2026-05-09 00:00:51.459426,P1246,PRENDJAK TEH 50G,TEH & KOPI,STARTMARA PRATA,1,1700,1500.0,1700,200.0,1500.0,QRIS,Proses,2026,5,9
275,2025-10-01 00:00:51.461941,K3430,KOTEX OVERNIGHT WING 32CM 10S,BUMBU,PT.TIGARAKSA SA,4,12200,11373.0,48800,3308.0,45492.0,Tunai,Selesai,2025,10,1
276,2026-04-25 00:00:51.464418,K3482,KEJU PROCIZ 170G,MANISAN,PT.MULTIBOGA AR,10,10200,9670.83,102000,5291.700000000001,96708.3,QRIS,Selesai,2026,4,25
