kode_barang,kode_barcode,kode_barcode_2,kode_barcode_3,nama,kategori,sub_kategori,supplier,tanggal_beli,isi,isi_satuan_3,satuan_1,satuan_2,satuan_3,toko,gudang,hpp,harga_toko_1,harga_toko_2,harga_toko_3,harga_partai_1,harga_partai_2,harga_partai_3,harga_cabang_1,harga_cabang_2,harga_cabang_3,lokasi,ukuran,warna,nama_2,nama_3,stok_min,stok_max
A2394,711844330016,0.0,0.0,ABC SARDINES  TOMAT 425ML,MAKANAN KALENG,0.0,SERAYA MAKMUR P,1899-12-30,24,1,KALENG,0.0,0.0,0,0,11833.0,12400,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2393,711844330108,0.0,0.0,ABC SARDINES CHILI 155,MAKANAN KALENG,0.0,SERAYA MAKMUR P,1899-12-30,60,1,KALENG,0.0,0.0,0,0,4904.0,5200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2392,711844330115,0.0,0.0,ABC SARDINES CHILI 425G,MAKANAN KALENG,0.0,SERAYA MAKMUR P,1899-12-30,24,1,KALENG,0.0,0.0,0,0,11833.0,12400,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2661,711844330337,0.0,0.0,ABC SARDINES MACKEREL EXTRA PDS 425,KECAP & SAUCE,0.0,SERAYA MAKMUR P,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,15925.0,16800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2395,711844330009,0.0,0.0,ABC SARDINES TOMAT 155G,MAKANAN KALENG,0.0,SERAYA MAKMUR P,1899-12-30,60,1,KALENG,0.0,0.0,0,0,4904.0,5300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2407,711844162426,0.0,0.0,ABC SARI ASAM 250ML,MINUMAN,0.0,SERAYA MAKMUR P,1899-12-30,24,1,PCs,0.0,0.0,0,0,2564.58,2900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2611,711844140219,0.0,0.0,ABC SAUS ASAM MANIS 195ML,SUSU,0.0,SERAYA MAKMUR P,1899-12-30,24,1,PCs,0.0,0.0,0,0,9217.0,9700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2714,711844140059,0.0,0.0,ABC SAUS TIRAM 135ML,SYRUP,0.0,SERAYA MAKMUR P,1899-12-30,1,1,KARTON,0.0,0.0,0,0,4958.0,5200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2415,711844140028,0.0,0.0,ABC SAUS TIRAM 195ML,SABUN & SAMPHOO,0.0,SERAYA MAKMUR P,1899-12-30,24,1,PCs,0.0,0.0,0,0,8867.0,9400,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2748,711844140035,0.0,0.0,ABC SAUS TIRAM 30G,MAKANAN,0.0,SERAYA MAKMUR P,1899-12-30,8,1,BUNGKUS,0.0,0.0,0,0,12125.0,12800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2681,711844130128,0.0,0.0,ABC SAUS TOMAT 275ML,MINUMAN,0.0,SERAYA MAKMUR P,1899-12-30,24,1,BOTOL,0.0,0.0,0,0,6362.5,6700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2515,711844130715,0.0,0.0,ABC SAUS TOMOT 5.7KG,TEPUNG,0.0,SERAYA MAKMUR P,1899-12-30,1,1,KARTON,0.0,0.0,0,0,65050.0,67200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2486,8992388111145,0.0,0.0,ABC SOP TOMAT 70GX5S,MINUMAN,0.0,SERAYA MAKMUR P,1899-12-30,8,1,PCs,0.0,0.0,0,0,6975.0,7500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2408,711844167001,0.0,0.0,ABC SOYA MILK200ML,MINUMAN,0.0,SERAYA MAKMUR P,1899-12-30,24,1,PCs,0.0,0.0,0,0,1750.0,2000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2445,711844154605,0.0,0.0,ABC SPESIAL STW,SYRUP,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,15037.5,15800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2434,8886022950958,0.0,0.0,ABC SPW 9 VOLT NEW,STATIONERY,0.0,ABM,1899-12-30,12,1,PCs,0.0,0.0,0,0,6900.0,8500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12,0
A2685,711844150157,0.0,0.0,ABC SQUASH DUO FRUIT,MINUMAN,0.0,Unknown,1899-12-30,6,1,BOTOL,0.0,0.0,0,0,0.0,11500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2574,711844150133,0.0,0.0,ABC SQUASH DUO FRUIT BLEWA&ORANGE 3,LAIN-LAIN,0.0,SERAYA MAKMUR P,1899-12-30,24,1,PCs,0.0,0.0,0,0,8910.41,5000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2573,711844150140,0.0,0.0,ABC SQUASH DUO FRUIT STRAW&KIWI300M,LAIN-LAIN,0.0,SERAYA MAKMUR P,1899-12-30,12,1,PCs,0.0,0.0,0,0,8910.41,5000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2634,8991002101005,0.0,0.0,ABC STMJ 5SX28G,TEH & KOPI,0.0,PRIMA RINTIS SE,1899-12-30,6,1,PCs,0.0,0.0,0,0,12500.0,13200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2596,86428330011,0.0,0.0,ABC STOUT 330ML,BEER,0.0,a,1899-12-30,24,1,KALENG,0.0,0.0,0,0,1.25,10700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A0254,711844150003,0.0,0.0,ABC SYRUP APOLO 580ML ORANGE,SYRUP,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,10639.58,11200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A2439,711844150010,0.0,0.0,ABC SYRUP APOLO 630ML ANGGUR,SYRUP,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,10639.5,11200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2437,711844150034,0.0,0.0,ABC SYRUP APOLO 630ML LECY,SYRUP,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,10639.5,11200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A0252,711844150065,0.0,0.0,ABC SYRUP APOLO 630ML MANGGA,SYRUP,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,10639.5,11200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A0253,711844150027,0.0,0.0,ABC SYRUP APOLO 630ML NENAS,SYRUP,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,10639.5,11200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A0255,711844150041,0.0,0.0,ABC SYRUP APOLO 630ML SIRSAK,SYRUP,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,10639.5,11200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A2438,652438,0.0,0.0,ABC SYRUP APOLO 630ML SIRSAK.,SYRUP,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,10640.0,11200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A0258,711844156135,0.0,0.0,ABC SYRUP CREAM 630ML MAWAR,SYRUP,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,14170.83,14800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A2761,711844150171,0.0,0.0,ABC SYRUP ORANGE 1LTR,SYRUP,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,16763.0,17700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2762,711844150164,0.0,0.0,ABC SYRUP ORANGE 500ML,SYRUP,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,9261.0,9800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2559,711844154643,0.0,0.0,ABC SYRUP SPC 630ML ANGGUR,MINUMAN,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,15037.5,15800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2558,711844154636,0.0,0.0,ABC SYRUP SPC 630ML APEL,MINUMAN,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,15037.5,15800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A0259,711844154506,0.0,0.0,ABC SYRUP SPC 630ML COCOPANDAN,SYRUP,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,15954.16,16900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A2557,711844154520,0.0,0.0,ABC SYRUP SPC 630ML FRAMBOZEN,SYRUP,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,15037.5,15800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A0262,711844154568,0.0,0.0,ABC SYRUP SPC 630ML MELON,SYRUP,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,15954.16,16800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A0263,711844154537,0.0,0.0,ABC SYRUP SPC 630ML MOCCA,MINUMAN,0.0,Unknown,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A0264,711844154544,0.0,0.0,ABC SYRUP SPC 630ML ROSE,MINUMAN,0.0,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,15037.5,15800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A2409,711844164604,0.0,0.0,ABC TEH KEMBANG 250ML,MINUMAN,0.0,SERAYA MAKMUR P,1899-12-30,24,1,PCs,0.0,0.0,0,0,2306.25,2600,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2401,711844340008,0.0,0.0,ABC TERASI 20 SASET,BUMBU,0.0,SERAYA MAKMUR P,1899-12-30,16,1,PACKs,0.0,0.0,0,0,3600.0,3900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2680,711844340039,0.0,0.0,ABC TERASI UDANG PEDAS 20SX4.5G,SYRUP,0.0,SERAYA MAKMUR P,1899-12-30,16,1,BOTOL,0.0,0.0,0,0,4200.0,4600,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2384,652384,0.0,0.0,ABC TOMAT 140ml,MINUMAN,0.0,SERAYA MAKMUR P,1899-12-30,48,1,BOTOL,0.0,0.0,0,0,2641.67,2800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2383,711844130012,0.0,0.0,ABC TOMAT 340ML,MINUMAN,0.0,SERAYA MAKMUR P,1899-12-30,24,1,BOTOL,0.0,0.0,0,0,8383.0,8900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2402,711844130111,0.0,0.0,ABC TOMATO 135ML,BUMBU,0.0,SERAYA MAKMUR P,1899-12-30,48,1,PCs,0.0,0.0,0,0,3612.5,3800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2780,8991002101739,0.0,0.0,ABC WHITE COFFE 30SX27.9G,KOSMETIK,0.0,PRIMA RINTIS SE,1899-12-30,6,1,PCs,0.0,0.0,0,0,22250.0,23400,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2760,8991002101722,0.0,0.0,ABC WHITE COFFE 5SX5S,SUSU,0.0,PRIMA RINTIS SE,1899-12-30,24,1,PCs,0.0,0.0,0,0,3593.75,8000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2674,8993817111068,0.0,0.0,ABON SAP KINARI,ROKOK,0.0,CV.WAHANA TIRTA,1899-12-30,10,1,BUNGKUS,0.0,0.0,0,0,2750.0,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2422,8994017101169,0.0,0.0,ABON SAPI WAYANG,PARFUM,0.0,PT SELATINDO BA,1899-12-30,10,1,PCs,0.0,0.0,0,0,3504.0,3900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2589,8993347012305,0.0,0.0,ABOTHYL 5ML,OBATAN,0.0,"HANSEL DNP, PT",1899-12-30,3,1,PCs,0.0,0.0,0,0,16200.0,17200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2421,8993417052316,0.0,0.0,ABSOLUTE 150ML,KOSMETIK,0.0,PT ANUGRAH PERK,1899-12-30,36,1,BOTOL,0.0,0.0,0,0,25500.0,26800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2420,89941225,0.0,0.0,ABSOLUTE 60ML,KOSMETIK,0.0,PT ANUGRAH PERK,1899-12-30,36,1,BOTOL,0.0,0.0,0,0,12500.0,13800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2738,8993417052125,0.0,0.0,ABSOLUTE ETERNITY 60ML,MINUMAN,0.0,ANUGERAH PERKAS,1899-12-30,36,1,BOTOL,0.0,0.0,0,0,21000.0,22000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2703,8991916101016,0.0,0.0,ACCESS MILD,TANDAS,0.0,a,1899-12-30,10,1,BOTOL,0.0,0.0,0,0,7200.0,8000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2702,8991916151011,0.0,0.0,ACCESS MILD 10S,TANDAS,0.0,a,1899-12-30,10,1,BOTOL,0.0,0.0,0,0,72000.0,73000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2792,8993347016341,0.0,0.0,ACNE GEL 10ML,SABUN & SAMPHOO,0.0,DJEMBATAN DUA,1899-12-30,1,1,LUSIN,0.0,0.0,0,0,23000.0,25400,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2480,8993478101039,0.0,0.0,ACTIFED SYRUP 60ML,MINUMAN,0.0,PRIMA RINTIS SE,1899-12-30,3,1,KALENG,0.0,0.0,0,0,21715.0,23900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2482,8993478101053,0.0,0.0,ACTIFED SYRUP 60ML COUGH SUPPRESSAN,MINUMAN,0.0,GEMBIRA,1899-12-30,3,1,KALENG,0.0,0.0,0,0,25500.0,26800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2481,8993478101077,0.0,0.0,ACTIFED SYRUP 60ML PLUS EXPECTORANT,MINUMAN,0.0,PRIMA RINTIS SE,1899-12-30,3,1,KALENG,0.0,0.0,0,0,22725.0,23200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2417,8992772123068,0.0,0.0,ADAM SARI 1BOX,MINUMAN,0.0,"BINTANG LIMA, P",1899-12-30,96,1,PCs,0.0,0.0,0,0,7040.0,7500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2418,8992772122245,0.0,0.0,ADAM SARI 1PAPAN,MINUMAN,0.0,GEMBIRA,1899-12-30,24,1,PCs,0.0,0.0,0,0,23625.0,24800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2759,8992772586016,0.0,0.0,ADAM SARI CHING KU 330ML,TANDAS,0.0,"BINTANG LIMA, P",1899-12-30,24,1,PCs,0.0,0.0,0,0,4315.0,4800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2619,8992772503068,0.0,0.0,ADAM SARI FRESH 6S,MINUMAN,0.0,"BINTANG LIMA, P",1899-12-30,12,1,PCs,0.0,0.0,0,0,6160.0,6500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2499,3412241260377,0.0,0.0,ADIDAS DEEP ENERGY SPRAY 96G,KAPAS,0.0,PT KARYA CITRA,1899-12-30,1,1,BOX,0.0,0.0,0,0,28720.0,30200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2582,3412244360050,0.0,0.0,ADIDAS DEO SPRAY WOMEN 150ML DREAM,KOSMETIK,0.0,PT KARYA CITRA,1899-12-30,3,1,PCs,0.0,0.0,0,0,35840.0,37700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2581,3412244560054,0.0,0.0,ADIDAS DEO SPRAY WOMEN 150ML FRUITY,KOSMETIK,0.0,PT KARYA CITRA,1899-12-30,3,1,PCs,0.0,0.0,0,0,35840.0,37700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2580,3412245460025,0.0,0.0,ADIDAS DEO SPRAY WOMEN 150ML PASSIO,KOSMETIK,0.0,PT KARYA CITRA,1899-12-30,3,1,PCs,0.0,0.0,0,0,35840.0,37700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2583,3412245860054,0.0,0.0,ADIDAS DEO SPRAY WOMEN 150ML PURE,KOSMETIK,0.0,PT KARYA CITRA,1899-12-30,3,1,PCs,0.0,0.0,0,0,35840.0,37700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2497,3412243600102,0.0,0.0,ADIDAS DYNAMIC PULSE SPRAY 96G,KAPAS,0.0,PT KARYA CITRA,1899-12-30,1,1,BOX,0.0,0.0,0,0,28720.0,30200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2498,3412246600109,0.0,0.0,ADIDAS ICE DIVE SPRAY 96G,KAPAS,0.0,PT KARYA CITRA,1899-12-30,1,1,BOX,0.0,0.0,0,0,28720.0,30200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2632,3607345380049,0.0,0.0,ADIDAS MEN 150ML DEEP ENERGY,SUSU,0.0,PT KARYA CITRA,1899-12-30,6,1,KALENG,0.0,0.0,0,0,28720.0,30200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2630,3607345387321,0.0,0.0,ADIDAS MEN 150ML ICE DIVE,SUSU,0.0,PT KARYA CITRA,1899-12-30,6,1,KALENG,0.0,0.0,0,0,21600.0,23800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2631,3607345380247,0.0,0.0,ADIDAS MEN 150ML TEAM FORCE,SUSU,0.0,PT KARYA CITRA,1899-12-30,6,1,KALENG,0.0,0.0,0,0,28720.0,30200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2500,3412245600100,0.0,0.0,ADIDAS TEAM FORCE SPRAY 96G,KAPAS,0.0,PT KARYA CITRA,1899-12-30,1,1,BOX,0.0,0.0,0,0,28720.0,30200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A1853,8993099995048,0.0,0.0,AFITSON BALSEM 13G,OBATAN,0.0,GEMBIRA,1899-12-30,12,1,PCs,0.0,0.0,0,0,1791.67,2100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A1861,8993099995031,0.0,0.0,AFITSON NO:01 19GR,ALAT RUMAH TANGGA,0.0,GEMBIRA,1899-12-30,12,1,PCs,0.0,0.0,0,0,2416.66,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A0327,8886030019920,0.0,0.0,AGANOL 700ML REF LEMON,DETERGEN,0.0,PT MULTIBOGA  A,1899-12-30,12,1,PCs,0.0,0.0,0,0,6158.0,6700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A0326,8886030019913,0.0,0.0,AGANOL 750ML REF APEL/HIJAU,DETERGEN,0.0,MITRA MANDIRI T,1899-12-30,12,1,PCs,0.0,0.0,0,0,6150.0,6700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A0328,8886030019937,0.0,0.0,AGANOL 750ML REF MORNING/H-TUA,DETERGEN,0.0,MITRA MANDIRI T,1899-12-30,12,1,PCs,0.0,0.0,0,0,6150.0,6700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A2379,8995102701356,0.0,0.0,AGAR AGAR DUNIA RAJAWALI 7G. C,LAIN-LAIN,0.0,PT.MULTIBOGA AR,1899-12-30,36,1,BUNGKUS,0.0,0.0,0,0,929.69,1100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2378,8995102701325,0.0,0.0,AGAR AGAR DUNIA RAJAWALI 7G.M,LAIN-LAIN,0.0,PT.MULTIBOGA AR,1899-12-30,36,1,BUNGKUS,0.0,0.0,0,0,929.69,1100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A1629,8992855888082,0.0,0.0,AGAR D.S SUNRICE 7G CKL,MANISAN,0.0,MITRA MANDIRI T,1899-12-30,36,1,BUNGKUS,0.0,0.0,0,0,1555.0,1700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A1627,8992855888068,0.0,0.0,AGAR D.S SUNRICE 7G GREEN,MANISAN,0.0,MITRA MANDIRI T,1899-12-30,36,1,BUNGKUS,0.0,0.0,0,0,1555.0,1700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A1628,8992855888051,0.0,0.0,AGAR D.S SUNRICE 7G RED,MANISAN,0.0,MITRA MANDIRI T,1899-12-30,36,1,BUNGKUS,0.0,0.0,0,0,1555.0,1700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A1601,8992855888020,0.0,0.0,AGAR D.S SUNRISE 7G PTH,MAKANAN,0.0,MITRA MANDIRI T,1899-12-30,36,1,PCs,0.0,0.0,0,0,1555.0,1700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A1381,8992855888341,0.0,0.0,AGAR DBL SWALL NO.1 CHOCO,MANISAN,0.0,MITRA MANDIRI T,1899-12-30,36,1,BUNGKUS,0.0,0.0,0,0,2062.0,2300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A0057,8992855888334,0.0,0.0,AGAR DBL SWALL NO.1 GREEN,MANISAN,0.0,MITRA MANDIRI T,1899-12-30,48,1,BUNGKUS,0.0,0.0,0,0,2063.89,2300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A1382,8992855888358,0.0,0.0,AGAR DBL SWALL NO.1 PUTIH,MANISAN,0.0,MITRA MANDIRI T,1899-12-30,36,1,BUNGKUS,0.0,0.0,0,0,2062.0,2300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A0058,8992855888327,0.0,0.0,AGAR DBL SWALL NO.1 RED,MANISAN,0.0,MITRA MANDIRI T,1899-12-30,36,1,BUNGKUS,0.0,0.0,0,0,2062.0,2300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A0010,8992855888853,0.0,0.0,AGAR DOUBLE SWALL SUN CKL,MANISAN,0.0,PT MULTIBOGA  A,1899-12-30,48,1,BUNGKUS,0.0,0.0,0,0,1700.0,1900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A0011,8992855888884,0.0,0.0,AGAR DOUBLE SWALL SUN GREEN,MANISAN,0.0,PT MULTIBOGA  A,1899-12-30,48,1,BUNGKUS,0.0,0.0,0,0,1700.0,1900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A0009,8992855888860,0.0,0.0,AGAR DOUBLE SWALL SUN PUTIH,MANISAN,0.0,MITRA MANDIRI T,1899-12-30,48,1,BUNGKUS,0.0,0.0,0,0,1700.0,1900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A0012,8992855888877,0.0,0.0,AGAR DOUBLE SWALL SUN RED,MANISAN,0.0,MITRA MANDIRI T,1899-12-30,48,1,BUNGKUS,0.0,0.0,0,0,1700.0,1900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
A0020,8992786300042,0.0,0.0,AGAR PONDAN 7G BROWN,MANISAN,0.0,Unknown,1899-12-30,12,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A0021,8992786300059,0.0,0.0,AGAR PONDAN 7G GREEN,MANISAN,0.0,Unknown,1899-12-30,12,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A0022,8992786300073,0.0,0.0,AGAR PONDAN 7G ORANGE,MANISAN,0.0,Unknown,1899-12-30,12,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A0023,8992786300035,0.0,0.0,AGAR PONDAN 7G PLAIN,MANISAN,0.0,Unknown,1899-12-30,12,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A0024,8992786300066,0.0,0.0,AGAR PONDAN 7G RED,MANISAN,0.0,Unknown,1899-12-30,12,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2615,8992933434118,0.0,0.0,AGAR RASA CKLT EKONOMIS 12G,MANISAN,0.0,PT.MULTIBOGA AR,1899-12-30,72,1,BUNGKUS,0.0,0.0,0,0,1368.0,1600,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2623,8992933433111,0.0,0.0,AGAR RASA MELON EKONOMIS 12G,MANISAN,0.0,PT.MULTIBOGA AR,1899-12-30,36,1,BUNGKUS,0.0,0.0,0,0,1041.66,1400,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A2622,8992933432114,0.0,0.0,AGAR RASA STRAW EKONOMIS 12G,MANISAN,0.0,PT.MULTIBOGA AR,1899-12-30,36,1,BUNGKUS,0.0,0.0,0,0,1041.66,1400,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
A0045,8991689468033,0.0,0.0,AGAR RUMPUT WALET COKLAT,MANISAN,0.0,Unknown,1899-12-30,12,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,576,0
