transaction_id,tanggal,kode_barang,nama_produk,kategori,supplier,qty,harga_jual,hpp,total,profit,tahun,bulan,hari
176,2026-03-04 21:18:48.227026,T2534,TOKYO 828 FRESH 80G LAVENDER,PARFUM,BENTORO ADISAND,7,4500,3700.0,31500,5600.0,2026,3,4
177,2026-03-13 21:18:48.229017,M2989,MAGIC COM MIYAKO MCM-638,ALAT RUMAH TANGGA,0,3,0,0.0,0,0.0,2026,3,13
178,2026-01-12 21:18:48.231121,D1223,DAHLIA K-383 HEART HANGER,PARFUM,0,9,0,0.0,0,0.0,2026,1,12
179,2025-07-24 21:18:48.233094,L2044,LUX WHITE GLAMOUR 90GR,SABUN & SAMPHOO,PRINTIS PRIBADI,4,2500,2300.0,10000,800.0,2025,7,24
180,2025-11-26 21:18:48.235084,L2202,LEE BISCUIT  LEMON PUFF 20 PAKET,SNACK,"INDOSINMA JAYA,",4,21500,20425.0,86000,4300.0,2025,11,26
181,2025-08-06 21:18:48.237080,N1223,NICE 432 F.PARFUME 60S,BISKUIT,0,4,0,0.0,0,0.0,2025,8,6
182,2026-03-25 21:18:48.239039,P0962,POKKA 1.5LT GREEN TEA JASMINE,MINUMAN,STARTMARA PRATA,6,13300,12666.67,79800,3799.9799999999996,2026,3,25
183,2025-05-10 21:18:48.241154,H0930,HELLO PANDA 20G CHEESE,BISKUIT,0,6,0,0.0,0,0.0,2025,5,10
184,2026-04-23 21:18:48.243121,S5461,STAPLER MAX HD-10,STATIONERY,0,7,8000,0.0,56000,56000.0,2026,4,23
185,2026-01-31 21:18:48.245090,S2971,SUTRA 3S NEW,LAIN-LAIN,0,7,0,0.0,0,0.0,2026,1,31
186,2026-01-20 21:18:48.247064,S5627,SPIDOL ARTLINE BLUE,STATIONERY,0,7,0,0.0,0,0.0,2026,1,20
187,2025-08-21 21:18:48.249027,G1505,GELAS TTP LOLA GL77 L/S,PECAH BELAH,0,8,0,0.0,0,0.0,2025,8,21
188,2025-05-09 21:18:48.251210,L1336,LONBISCO CAKE 24S WILDBERRY PIE,BISKUIT,0,9,0,0.0,0,0.0,2025,5,9
189,2025-11-05 21:18:48.253195,M4016,MIE ABC AYAM BAWANG 70G,MIE,ANTARIKSA NIAGA,6,6500,6000.0,39000,3000.0,2025,11,5
190,2025-08-21 21:18:48.255176,S6763,SGM 1 ANANDA BOX 900 GR,BUMBU,PT SELATINDO BA,7,53900,55717.0,377300,-12719.0,2025,8,21
191,2026-02-10 21:18:48.257172,C0377,CAMERA (15552) KOMPENG GP,PRODUCT BAYI,0,3,0,0.0,0,0.0,2026,2,10
192,2025-08-31 21:18:48.259141,R1390,REJOICE SHP 4MLX12S FAMILY,SABUN & SAMPHOO,0,4,0,0.0,0,0.0,2025,8,31
193,2025-10-01 21:18:48.261189,L2008,LUCKY STICK 45G STRAWBERY,SNACK,"SUMBER SARI,CV",3,4000,3600.0,12000,1200.0,2025,10,1
194,2026-05-02 21:18:48.263135,D1938,DJI SAM SOE 10X20,ROKOK,0,6,0,0.0,0,0.0,2026,5,2
195,2025-05-19 21:18:48.265095,G2153,GANTUNGAN BAJU BSR,ALAT RUMAH TANGGA,0,6,0,0.0,0,0.0,2025,5,19
196,2026-01-10 21:18:48.267275,G2195,G/B G. RED BEAN COL.JELLY,MAKANAN KALENG,0,9,0,0.0,0,0.0,2026,1,10
197,2026-03-12 21:18:48.269367,F1345,FRISKIES ADULT MACKEREL&SEAFOOD 1.5,MINUMAN,PD BINTANG BARU,7,51200,48601.0,358400,18193.0,2026,3,12
198,2026-01-14 21:18:48.271323,G2536,GATSBY NATURAL BLEACH 40ML,BISKUIT,"TANESIA, PT",5,11400,10833.5,57000,2832.5,2026,1,14
199,2025-07-01 21:18:48.273289,P4553,PAMPERS EASY UPS PANT XL16,MINUMAN,"SUMBER SARI,CV",3,49200,47750.0,147600,4350.0,2025,7,1
200,2026-02-14 21:18:48.275241,B0819,BIG BABOL 99G STRAWB,PERMEN,PT.MULTIBOGA AR,6,3200,2900.0,19200,1800.0,2026,2,14
201,2025-09-28 21:18:48.277168,R1335,RIDER CD PUTIH TG NO.24,PAKAIAN,0,2,0,0.0,0,0.0,2025,9,28
202,2025-11-08 21:18:48.279114,B3564,BUKU TULIS DODO 26LBX10S,STATIONERY,GAJAH MADA,8,12000,10000.0,96000,16000.0,2025,11,8
203,2025-09-20 21:18:48.281164,S0756,SOFFELL PENOLAK NYAMUK 5S,TANDAS,"BINTANG LIMA, P",6,2800,2530.0,16800,1620.0,2025,9,20
204,2026-01-16 21:18:48.283092,E1267,EXTREME B.SPRAY 100ML COOL,PARFUM,0,3,0,0.0,0,0.0,2026,1,16
205,2025-11-19 21:18:48.285034,P4172,PARAMEX 50STRIP@ 4TAB,OBATAN,PT MARGA NUSANT,2,73000,71000.0,146000,4000.0,2025,11,19
206,2025-09-23 21:18:48.286968,M4133,MUNCHYS GIGA BITE CKLT 65G,BISKUIT,SRIJAYA RAYA PE,4,7400,6700.0,29600,2800.0,2025,9,23
207,2025-06-30 21:18:48.288899,A2316,AIERBAO BTL SUSU #15 150ML,PRODUCT BAYI,0,8,0,0.0,0,0.0,2025,6,30
208,2025-10-13 21:18:48.290995,S4756,SEL.FUNTIME 26G CAPPUCINO,BISKUIT,STARTMARA PRATA,9,1000,946.0,9000,486.0,2025,10,13
209,2025-12-08 21:18:48.292899,B3763,BENNS MY DARLING CHOCO 80G,COKELAT,0,5,0,0.0,0,0.0,2025,12,8
210,2025-08-18 21:18:48.294829,M4605,MAP BINDER A5,STATIONERY,GAJAH MADA,1,16500,12000.0,16500,4500.0,2025,8,18
211,2025-10-24 21:18:48.296760,G1815,GOOD BABY DIAPERS XL-4,PAMPERS,JAYA PUTRA SAWA,10,8100,7800.0,81000,3000.0,2025,10,24
212,2025-06-20 21:18:48.298821,Q0106,QUEEN JELLY 73 500GR,PERMEN,"INDOSINMA JAYA,",7,15800,2.2,110600,110584.59999999999,2025,6,20
213,2026-03-09 21:18:48.300897,S2747,DBOS 325ML GRASS JELLY,MINUMAN,0,3,0,0.0,0,0.0,2026,3,9
214,2025-06-15 21:18:48.302811,T2013,TOPLES SET 6S 1408JMP,PECAH BELAH,0,4,0,0.0,0,0.0,2025,6,15
215,2025-11-22 21:18:48.304711,V0725,VALENNO LEMON+G.TEA 100G,KOSMETIK,0,9,0,0.0,0,0.0,2025,11,22
216,2026-03-23 21:18:48.306613,Y0149,YOIKI COFFEE VANILA 45G,BISKUIT,0,8,0,0.0,0,0.0,2026,3,23
217,2025-08-18 21:18:48.308521,G2199,GAYUNG AIR SIP 210,ALAT RUMAH TANGGA,0,6,0,0.0,0,0.0,2025,8,18
218,2025-09-08 21:18:48.310521,A0652,ANMUM MATERNA 200G PLAIN,SUSU,STARTMARA PRATA,10,33900,33500.0,339000,4000.0,2025,9,8
219,2025-11-04 21:18:48.312443,C3160,COOL POT SIP 910 FRIO,ALAT RUMAH TANGGA,0,1,0,0.0,0,0.0,2025,11,4
220,2026-02-13 21:18:48.314422,O0720,OLAY H.NAT WHITE CRM 40G,TANDAS,"SUMBER SARI,CV",2,22200,21100.0,44400,2200.0,2026,2,13
221,2025-10-02 21:18:48.316389,C3226,CORNELITO CORN FLAKES 30G,SNACK,0,1,0,0.0,0,0.0,2025,10,2
222,2025-08-31 21:18:48.318357,A0472,ALPENLIEBE TOPLES 160S ORIG,PERMEN,0,4,0,0.0,0,0.0,2025,8,31
223,2025-11-12 21:18:48.320311,W0600,WOOD 60ML EXPECTORANT,OBATAN,"BINTANG LIMA, P",9,12200,10975.0,109800,11025.0,2025,11,12
224,2025-10-18 21:18:48.322207,C4220,CLEAR STRONG&SOFT 80ML,KOSMETIK,ABAD DUA SATU M,4,8600,8150.0,34400,1800.0,2025,10,18
225,2025-08-13 21:18:48.324098,P3178,PENGHAPUS FABER CASTELL 7086-30,STATIONERY,0,2,0,0.0,0,0.0,2025,8,13
226,2026-04-19 21:18:48.325991,S6049,SIKAT GIGI BAGUS MARINA,PASTA & S-GIGI,0,4,0,0.0,0,0.0,2026,4,19
227,2025-06-21 21:18:48.327901,P0616,S/K PEWANGI 1LT BTL MERAH,DETERGEN,PT CITRA UTAMA,1,10600,10094.0,10600,506.0,2025,6,21
228,2026-03-04 21:18:48.330296,H1078,HAPPY TIME DUENO 24 PC,PERMEN,0,10,0,0.0,0,0.0,2026,3,4
229,2026-02-19 21:18:48.332281,M1926,M/C MUZIC 225G PEANUT,BISKUIT,0,1,0,0.0,0,0.0,2026,2,19
230,2025-12-14 21:18:48.334240,D2324,DANCOW CALCIUM PLUS 250G,SNACK,"BINTANG BARU, P",9,23200,21441.0,208800,15831.0,2025,12,14
231,2025-06-30 21:18:48.336138,P4568,PONDAN LPIS TEPUNG BERAS,MINUMAN,"DOS NI ROHA, PT",6,10900,10450.0,65400,2700.0,2025,6,30
232,2025-10-28 21:18:48.338049,M3585,MARIMAS 10S VIT.C LEMON,MINUMAN,0,9,0,0.0,0,0.0,2025,10,28
233,2025-12-05 21:18:48.340026,T0794,SEL.TWISTER 45G CHOCO,BISKUIT,"SUMBER SARI,CV",6,4200,3883.0,25200,1902.0,2025,12,5
234,2025-05-20 21:18:48.341991,B1393,BUKU TULIS SIDU 78LB,STATIONERY,GAJAH MADA,4,4000,3600.0,16000,1600.0,2025,5,20
235,2025-07-31 21:18:48.343938,L0909,LUX 100G BEAUTY UNGU/LAV/PURPL,SABUN & SAMPHOO,0,6,0,0.0,0,0.0,2025,7,31
236,2026-04-27 21:18:48.346007,F1280,FANTA JERUK LEMON 330ML,COKELAT,COCA COLA DISTR,9,5000,4489.58,45000,4593.780000000001,2026,4,27
237,2026-04-27 21:18:48.347885,S4407,SWEETKISS 190G CHOC FOODBALL,COKELAT,0,7,0,0.0,0,0.0,2026,4,27
238,2025-05-18 21:18:48.349769,C0406,CAMP MP CHOCO-CHIP (257),ES,0,6,0,0.0,0,0.0,2025,5,18
239,2025-07-06 21:18:48.351637,L1238,LOMANI EDT 60ML PINK,PARFUM,0,5,0,0.0,0,0.0,2025,7,6
240,2025-05-20 21:18:48.353514,M1075,MILNA BISC 150G B.MERAH,MAKANAN BAYI,"BINTANG LIMA, P",6,10900,10500.0,65400,2400.0,2025,5,20
241,2026-03-20 21:18:48.355379,E1622,EQ SPESIAL L18,PRODUCT BAYI,PT KARYA CITRA,3,25800,24552.0,77400,3744.0,2026,3,20
242,2025-07-21 21:18:48.357238,D2521,DINO FREEZE,SUSU,0,7,4000,0.0,28000,28000.0,2025,7,21
243,2026-01-10 21:18:48.359165,L0548,LOVILLEA G.COL 100ML WHITE.FLR,PARFUM,0,5,0,0.0,0,0.0,2026,1,10
244,2025-12-27 21:18:48.361183,M0601,MARLBORO DEO 200ML HITAM,PARFUM,"INDOSINMA JAYA,",9,24000,22500.0,216000,13500.0,2025,12,27
245,2025-12-13 21:18:48.363072,S1721,SMT KAPLET RAPET DARA 30 KAP,KOSMETIK,0,3,0,0.0,0,0.0,2025,12,13
246,2026-03-28 21:18:48.364926,S0709,SANTAN A1 50G,BUMBU,0,5,0,0.0,0,0.0,2026,3,28
247,2025-06-25 21:18:48.366807,D2063,DODOL CITRA   250G,OBATAN,COLAMAS INDAH S,1,3800,3500.0,3800,300.0,2025,6,25
248,2025-10-06 21:18:48.368681,J1141,J&J POTATO WAVECUT ROASTED CHIKEN 7,BISKUIT,"INDOSINMA JAYA,",10,6800,6460.0,68000,3400.0,2025,10,6
249,2025-08-25 21:18:48.370696,C3928,CUSSONS BABY SHAMPO KEMIRI,OBATAN,PT MULTIBOGA  A,4,7400,6710.0,29600,2760.0,2025,8,25
250,2025-12-26 21:18:48.372619,A1662,ASSESORIS WC 309 (JHEDY),ALAT RUMAH TANGGA,0,5,0,0.0,0,0.0,2025,12,26
251,2025-09-16 21:18:48.374498,M4653,MOLTO ULTRA ESSENCE RED 900ML REF,STATIONERY,PRIMA RINTIS SE,3,21900,20950.0,65700,2850.0,2025,9,16
252,2026-01-19 21:18:48.376377,G0934,GOOD LULUR 470G BENGKUANG,KOSMETIK,0,7,0,0.0,0,0.0,2026,1,19
253,2026-04-30 21:18:48.378254,P0327,KOEPOE PASTA 60ML ROOSEN,BUMBU,SERAYA MAKMUR P,9,6400,5792.0,57600,5472.0,2026,4,30
254,2025-08-12 21:18:48.380152,E0184,ENC SHAMPOO 300ML ROMANTIC,SABUN & SAMPHOO,0,2,0,0.0,0,0.0,2025,8,12
255,2025-12-20 21:18:48.382011,P1073,PONDS F&L FACE FOAM 100ML,KOSMETIK,0,9,0,0.0,0,0.0,2025,12,20
256,2026-04-22 21:18:48.383889,K2914,KIT MOTOR SHAMPOO SACHET 15,DETERGEN,SUKSES JAYA IND,4,1000,780.91,4000,876.3600000000001,2026,4,22
257,2025-10-28 21:18:48.385826,L0123,K-3 LA PENYEGAR 200ML BOTOL,MINUMAN,GOLDEN STAR,3,2600,2229.16,7800,1112.5200000000004,2025,10,28
258,2026-03-10 21:18:48.387735,R0260,RH HAIR TONIK 25O SULF/TEA TRE,SABUN & SAMPHOO,0,8,0,0.0,0,0.0,2026,3,10
259,2025-11-26 21:18:48.389716,L2246,LUX SC 250ML REFF,SABUN & SAMPHOO,PRIMA RINTIS SE,5,9900,9400.0,49500,2500.0,2025,11,26
260,2026-02-25 21:18:48.391677,N0019,NAGO ADUNAN KEK 400GR CHO ALMOND,BUMBU,0,6,0,0.0,0,0.0,2026,2,25
261,2026-03-25 21:18:48.393614,L2356,LUX MAGIC SPELL 85G,KOSMETIK,PRIMA RINTIS SE,7,2400,2150.0,16800,1750.0,2026,3,25
262,2025-06-14 21:18:48.395541,L0133,LASEGAR 500ML BOTOL,MINUMAN,"MAKP, PT",6,4400,4000.0,26400,2400.0,2025,6,14
263,2026-02-28 21:18:48.397376,W0713,WATCHOUT COL 250ML COCKPIT,PARFUM,0,9,0,0.0,0,0.0,2026,2,28
264,2025-09-14 21:18:48.399217,T1018,TRAIN BRAND CHEN PI ZAO 150G,MANISAN,0,1,0,0.0,0,0.0,2025,9,14
265,2026-02-15 21:18:48.401530,W0654,TANGO WAFER 400G TIN COKLAT,BISKUIT,PT ANUGRAH PERK,5,26300,25000.0,131500,6500.0,2026,2,15
266,2025-08-14 21:18:48.403553,G0393,GATSBY TALC 175G F.WOODY,KOSMETIK,0,9,0,0.0,0,0.0,2025,8,14
267,2026-02-08 21:18:48.405492,B0278,BARBARA NA SPR STRONG 168ML,KOSMETIK,ASIA MAKMUR PER,4,17500,15230.77,70000,9076.919999999998,2026,2,8
268,2026-02-15 21:18:48.407383,B4310,BUKRIM PEMBERSIH 500G,BUMBU,INDOMARCO,2,2000,1636.35,4000,727.3000000000002,2026,2,15
269,2025-11-21 21:18:48.409226,B0234,BAMBI BABY OIL 85ML,PARFUM,0,7,0,0.0,0,0.0,2025,11,21
270,2025-08-29 21:18:48.411185,W0868,WF HAPPINESS  ASSORTED BISCUITS 800,SNACK,CV.JAYA RAYA,6,32200,30650.0,193200,9300.0,2025,8,29
271,2026-05-01 21:18:48.413073,W0109,WEE WEE DRY JUMBO S-64,PAMPERS,0,9,0,0.0,0,0.0,2026,5,1
272,2025-11-20 21:18:48.414905,W0776,WANT WANT RICE CRACKERS 108GR,SNACK,SRIJAYA RAYA PE,3,16300,15500.0,48900,2400.0,2025,11,20
273,2025-10-28 21:18:48.417045,V0111,VAPE LIQUID 45ML REF,TANDAS,SELATANINDO SAR,9,17000,16275.0,153000,6525.0,2025,10,28
274,2025-08-28 21:18:48.419293,N0332,CERELAC 120G PISANG&SUSU,MAKANAN BAYI,PD BINTANG BARU,6,9200,8751.08,55200,2693.5200000000004,2025,8,28
275,2025-11-04 21:18:48.421262,K2687,K/K PRAMUKA MP5-H601,STATIONERY,0,10,0,0.0,0,0.0,2025,11,4
276,2025-11-14 21:18:48.423114,K2456,KOKIN RENDANG DG SAPI 195G,MAKANAN KALENG,0,2,0,0.0,0,0.0,2025,11,14
277,2025-10-23 21:18:48.424937,K3248,KERANJANG SHAMPO,PECAH BELAH,MULTI GLOBAL TR,10,9500,5075.0,95000,44250.0,2025,10,23
278,2026-01-12 21:18:48.426753,M0899,MENTOS BARLEY 50S 135G,PERMEN,0,4,0,0.0,0,0.0,2026,1,12
279,2025-05-25 21:18:48.428580,P1606,PIXY CREAMY M-UP BUFF,KOSMETIK,0,3,0,0.0,0,0.0,2025,5,25
280,2025-05-30 21:18:48.430474,W0828,WCC SARI KELAPA 360G STRAW,MINUMAN,SANTRI JAYA.CV,1,5800,5500.0,5800,300.0,2025,5,30
281,2025-08-28 21:18:48.432286,K3183,K-233 DAHLIA TRENDY,TANDAS,"BINTANG LIMA, P",2,8600,8122.0,17200,956.0,2025,8,28
282,2026-04-17 21:18:48.434146,K2498,KOKOLA TEDY 22GX12S CHOCO VNL,BISKUIT,0,10,0,0.0,0,0.0,2026,4,17
283,2025-11-01 21:18:48.435954,N1750,NIKO 24S COKLAT,BISKUIT,PT.YAFINDO  MIT,1,16800,16000.0,16800,800.0,2025,11,1
284,2025-07-11 21:18:48.437753,W0354,WRP 6 DAY DIET PACK,DIET FOOD,0,2,0,0.0,0,0.0,2025,7,11
285,2025-09-13 21:18:48.439575,L0547,LOVILLEA G.COL 100ML SWEET FLR,PARFUM,0,7,0,0.0,0,0.0,2025,9,13
286,2026-01-01 21:18:48.441467,S7068,SURYA SLIM 16S,KECAP & SAUCE,a,4,94000,93000.0,376000,4000.0,2026,1,1
287,2025-09-05 21:18:48.443277,C0884,CHEERS 325ML ORANGE,MINUMAN,0,3,3000,0.0,9000,9000.0,2025,9,5
288,2025-08-02 21:18:48.445081,R1297,REJOICE SHP 400ML FRUITY AD,SABUN & SAMPHOO,"SUMBER SARI,CV",9,22000,21400.0,198000,5400.0,2025,8,2
289,2025-11-10 21:18:48.446883,M2404,M/M SNACK 15GR FISH CRACKERS,SNACK,0,8,0,0.0,0,0.0,2025,11,10
290,2025-07-07 21:18:48.449191,V0909,VICTORIA UNGU 60ML,PARFUM,0,7,0,0.0,0,0.0,2025,7,7
291,2025-08-04 21:18:48.451828,S1651,SMJ KOMPLIT SHT-PRIA,OBATAN,0,7,0,0.0,0,0.0,2025,8,4
292,2025-08-03 21:18:48.454299,K3119,KETAN P 1KG,TEPUNG,ANGUANG,9,9600,9000.0,86400,5400.0,2025,8,3
293,2026-05-03 21:18:48.457097,H0218,HELLO ANGEL SS-18,PAMPERS,0,1,0,0.0,0,0.0,2026,5,3
294,2025-10-04 21:18:48.458945,T1025,TEMPAT TISU 1044 (JHEDY),ALAT RUMAH TANGGA,0,8,0,0.0,0,0.0,2025,10,4
295,2026-02-04 21:18:48.460857,C2412,CITO SALICYL BDK 75G,OBATAN,"BINTANG LIMA, P",1,3500,2979.0,3500,521.0,2026,2,4
296,2025-07-22 21:18:48.462671,D2383,DUMEX DUGRO 6+ COKLAT 900G,PAMPERS,MMP,4,84900,83980.0,339600,3680.0,2025,7,22
297,2025-06-13 21:18:48.468352,L1470,LONGHOU VARMICELLI 50G,MIE,0,2,0,0.0,0,0.0,2025,6,13
298,2025-05-25 21:18:48.470295,E1558,ENCHANTEUR COLOGNE GLAMOUR 120ML,KOSMETIK,PT KARYA CITRA,8,13500,12292.0,108000,9664.0,2025,5,25
299,2025-12-02 21:18:48.472112,F0250,FEM MAGIC SPONGE,TISSUE,0,7,0,0.0,0,0.0,2025,12,2
300,2026-01-07 21:18:48.473942,I0697,INK SNOWMAN MARKING (G.M),STATIONERY,0,4,0,0.0,0,0.0,2026,1,7
301,2026-02-11 21:18:48.475733,N1415,NITTO PEANUT CRACKERS 475G,BISKUIT,PT.MEKAR MITRA,6,12900,11700.0,77400,7200.0,2026,2,11
302,2026-01-05 21:18:48.477532,S0914,SCOTCH BRITE ID-32,ALAT RUMAH TANGGA,0,10,0,0.0,0,0.0,2026,1,5
303,2025-09-03 21:18:48.479392,C1205,CLEAR PURIFY 24X6ML,SABUN & SAMPHOO,0,6,0,0.0,0,0.0,2025,9,3
304,2025-09-17 21:18:48.481540,N1581,NATA DE COCO KING CUP 245G,SUSU,PT SELATINDO BA,10,2600,2350.0,26000,2500.0,2025,9,17
305,2025-05-19 21:18:48.483364,Y0314,YVONNE EYEBROW PENCIL BROWN,KOSMETIK,0,1,0,0.0,0,0.0,2025,5,19
306,2026-02-05 21:18:48.485224,U0295,UNIFLEX CINCAU 300ML,MINUMAN,SRIJAYA RAYA PE,2,3000,0.33,6000,5999.34,2026,2,5
307,2026-01-11 21:18:48.487018,A0561,ANAKONIDIN SYRUP 30ML (HERO),OBATAN,"BINTANG LIMA, P",4,5500,4714.33,22000,3142.6800000000003,2026,1,11
308,2025-11-25 21:18:48.488800,C0049,C.BEAUTY SOAP 80G WHITE,SABUN & SAMPHOO,0,9,0,0.0,0,0.0,2025,11,25
309,2025-07-19 21:18:48.490728,T1248,TOPLES RUBY 1100 PT-86 L/S (S.A),ALAT RUMAH TANGGA,0,5,0,0.0,0,0.0,2025,7,19
310,2025-12-04 21:18:48.492501,S5607,SELLO C.BUDS 75S 316,KAPAS,0,8,0,0.0,0,0.0,2025,12,4
311,2025-07-10 21:18:48.494275,K2714,KLEENEX MINI HK 1X18,TISSUE,0,8,0,0.0,0,0.0,2025,7,10
312,2025-07-19 21:18:48.496190,B1113,BK PAPERLINE 50S,STATIONERY,0,3,0,0.0,0,0.0,2025,7,19
313,2025-06-08 21:18:48.497999,M3215,CLARA PTG MAIZENA 100G,BUMBU,0,9,0,0.0,0,0.0,2025,6,8
314,2025-08-11 21:18:48.499892,W0199,WF ASSORTED BISCUIT 800GR RED,BISKUIT,0,7,0,0.0,0,0.0,2025,8,11
315,2026-04-25 21:18:48.501698,R0519,RUM ESSENC 60ML JAMAICA,BUMBU,SERAYA MAKMUR P,6,7200,6666.66,43200,3200.040000000001,2026,4,25
316,2026-03-10 21:18:48.503464,S4878,SUNSILK SHP 200ML COLOR LOCK,SABUN & SAMPHOO,0,9,0,0.0,0,0.0,2026,3,10
317,2025-06-05 21:18:48.505233,T0455,TISSUE KLEENEX  POCKET 4S,TISSUE,0,9,0,0.0,0,0.0,2025,6,5
318,2026-01-22 21:18:48.507002,P0135,PAMPERS PRE EU PANTS L14,PAMPERS,0,2,0,0.0,0,0.0,2026,1,22
319,2025-06-09 21:18:48.508800,I0198,IDF SAMBAL 340ML BANGKOK ASAM MNS,KECAP & SAUCE,INDOMARCO,4,9800,9272.7,39200,2109.199999999997,2025,6,9
320,2026-01-05 21:18:48.510752,R0463,ROTI FANCY 227GR10 SEGI 2WARNA,BISKUIT,0,2,0,0.0,0,0.0,2026,1,5
321,2026-01-22 21:18:48.512629,F0806,FRISTI SUSU BBK 300GR BOX VANILA,SUSU,0,9,0,0.0,0,0.0,2026,1,22
322,2025-10-26 21:18:48.514411,C0434,CAMP HULA-HULA KACANG MERAH,ES,0,9,0,0.0,0,0.0,2025,10,26
323,2025-12-04 21:18:48.516177,B0696,BENDERA CAIR 190ML BTLCEREAL V,MINUMAN,"HANSEL DNP, PT",10,2300,1977.29,23000,3227.1000000000004,2025,12,4
324,2025-11-03 21:18:48.517962,D0956,DINAMO ANTI BAKTERI 2LTR,DETERGEN,0,5,0,0.0,0,0.0,2025,11,3
325,2025-05-23 21:18:48.519835,S2554,SUN 120G TIM TOMAT WORTEL&AYAM,MAKANAN BAYI,pt tiga benua,1,8000,7541.0,8000,459.0,2025,5,23
326,2025-11-30 21:18:48.521632,J0373,JF SULFUR ACNE TREAT SOAP 65G,SABUN & SAMPHOO,"BINTANG LIMA, P",8,5200,4700.0,41600,4000.0,2025,11,30
327,2025-10-07 21:18:48.523387,E1087,ENC TALC 200GR ROMANTIC,KOSMETIK,0,4,0,0.0,0,0.0,2025,10,7
328,2026-01-06 21:18:48.525166,C0790,"CDR 10S TBL CALC-D-REDOXON (JPS,HE",OBATAN,0,1,0,0.0,0,0.0,2026,1,6
329,2026-03-28 21:18:48.526905,H1031,HONG DA LAYER BISC 450G STRAW,BISKUIT,0,4,0,0.0,0,0.0,2026,3,28
330,2025-10-31 21:18:48.529142,S7023,STS BODY S.CHEERFUL 80ML,PEMBALUT WANITA,MESTIKA BATAM S,3,10300,9350.0,30900,2850.0,2025,10,31
331,2026-01-08 21:18:48.531581,F0806,FRISTI SUSU BBK 300GR BOX VANILA,SUSU,0,7,0,0.0,0,0.0,2026,1,8
332,2025-09-12 21:18:48.533362,R1813,RINSO MOLTO ULTRA CAIR 800ML,PASTA & S-GIGI,PRIMA RINTIS SE,3,13700,13300.0,41100,1200.0,2025,9,12
333,2026-03-20 21:18:48.535110,S2334,STARBURST 50G DINOSAURUS,MANISAN,0,3,0,0.0,0,0.0,2026,3,20
334,2025-09-17 21:18:48.536832,W0700,WIN 1MORE 14GX40S STRAW EGG ROLLS,COKELAT,0,8,0,0.0,0,0.0,2025,9,17
335,2026-03-06 21:18:48.538583,D2442,DUMEX DULAC LANGKAH 1 1KG, KACANG TANAH,MMP,7,101000,99940.0,707000,7420.0,2026,3,6
336,2026-04-18 21:18:48.540599,R0511,ROYCO 100G RASA TERASI,BUMBU,0,4,0,0.0,0,0.0,2026,4,18
337,2025-09-22 21:18:48.542351,U0306,U MILD 12 10BKS@12 INCH,ROKOK,0,10,0,0.0,0,0.0,2025,9,22
338,2025-08-28 21:18:48.544236,G1198,GAGA CUP ASSORTED 3S,MIE,0,7,0,0.0,0,0.0,2025,8,28
339,2025-11-14 21:18:48.545998,P4829,PENA SNOWMAN V7,STATIONERY,GAJAH MADA,4,14500,12000.0,58000,10000.0,2025,11,14
340,2026-05-07 21:18:48.548113,P3698,PAPAN W/B B WB3005,STATIONERY,0,1,0,0.0,0,0.0,2026,5,7
341,2025-07-28 21:18:48.550346,B0544,BEAR BRAND SUSU ENCER(KNG)145G,SUSU,"INDOSINMA JAYA,",4,4000,3541.66,16000,1833.3600000000006,2025,7,28
342,2025-08-22 21:18:48.552309,P4699,PANTENE COND NATURE CARE 340ML,SABUN & SAMPHOO,"SUMBER SARI,CV",6,25700,24925.0,154200,4650.0,2025,8,22
343,2025-08-02 21:18:48.554062,M0453,MANISE 105G MIXED FRUIT,PERMEN,0,6,0,0.0,0,0.0,2025,8,2
344,2026-01-20 21:18:48.555802,G0689,GLADE CAR 70G REFF S.NEVEL,PARFUM,PT. SUKSES JAYA,9,8200,7750.0,73800,4050.0,2026,1,20
345,2025-08-02 21:18:48.557537,D0275,DEE-DEE TOOTH PASTE  50G ORANGE TM,PASTA & S-GIGI,0,5,0,0.0,0,0.0,2025,8,2
346,2025-05-12 21:18:48.559328,S6946,SOSRO JOY TEA PASSION 500ML,SNACK,MMP,1,3500,3150.0,3500,350.0,2025,5,12
347,2025-10-29 21:18:48.561486,G2702,GAGA SARDEN SAUCE CHILI 155G,KECAP & SAUCE,COLAMAS INDAH S,3,4200,3800.0,12600,1200.0,2025,10,29
348,2025-12-08 21:18:48.563226,B2912,BIKA BIKO C.STICK 6GX60S AYAM,SNACK,0,10,0,0.0,0,0.0,2025,12,8
349,2025-06-22 21:18:48.564961,B0477,BAYGON COIL 5S JUMBO,TANDAS,PRIMA RINTIS SE,1,2400,2227.0,2400,173.0,2025,6,22
350,2025-11-05 21:18:48.566685,K3498,KOPIKO 78C,OBATAN,0,7,5000,0.0,35000,35000.0,2025,11,5
351,2026-04-16 21:18:48.568437,H0671,HAWAII SAPU PEL 4101W GG,ALAT RUMAH TANGGA,0,3,0,0.0,0,0.0,2026,4,16
352,2025-12-26 21:18:48.570342,C0245,TP CAKRA KEMBAR 500G,BERAS,INDOMARCO,9,4700,4361.35,42300,3047.8499999999967,2025,12,26
353,2026-02-26 21:18:48.572051,S1367,BUKU TULIS HALUS SIDU 38LB,STATIONERY,0,2,2000,0.0,4000,4000.0,2026,2,26
